,,0
column_108,column_549,0.04518584053656919
column_530,column_1075,0.045171169986793186
column_121,column_195,0.04517036000380963
column_2,column_1531,0.04513868724724352
column_1439,column_1559,0.04513066764410584
column_1144,column_1383,0.04512877689913635
column_173,column_1400,0.04510294855449984
column_21,column_1480,0.045101961555947076
column_1141,column_1555,0.045092250730368204
column_421,column_1048,0.04507168574060671
column_174,column_1472,0.04506301596157654
column_188,column_1109,0.045045700006970925
column_416,column_997,0.04503387288361011
column_706,column_1241,0.04503256170480664
column_111,column_1181,0.04502417108197706
column_2,column_27,0.045016848345976565
column_188,column_1543,0.04499817366068696
column_4,column_7,0.044997600191982935
column_574,column_1530,0.04499488141143878
column_293,column_999,0.044958253155112655
column_430,column_1533,0.04495342270684948
column_3,column_149,0.04494675475834538
column_1010,column_1429,0.044939271255060725
column_3,column_971,0.04493625781105765
column_260,column_1137,0.04493026695834312
column_948,column_1436,0.04491198210297666
column_1368,column_1484,0.044904978371437226
column_173,column_352,0.04490301868236109
column_352,column_955,0.044890494373969275
column_479,column_1292,0.04489001517721075
column_982,column_1279,0.04488034026483955
column_2,column_205,0.04487378575526462
column_623,column_1154,0.04485896342895041
column_486,column_1503,0.044828408721962004
column_3,column_291,0.04482409304945321
column_1208,column_1471,0.04481799779372089
column_352,column_1254,0.04480674764328227
column_421,column_1217,0.04480450966864479
column_1,column_1434,0.0447988949231828
column_4,column_13,0.04474817829462241
column_57,column_65,0.04474137414507345
column_2,column_146,0.04473947563051662
column_265,column_1244,0.044734191405001636
column_421,column_1155,0.04473412110280487
column_114,column_478,0.0447153945921649
column_66,column_1543,0.044705753100047166
column_496,column_1016,0.04469470209669819
column_35,column_521,0.04468330757135799
column_1,column_810,0.04468221424901269
column_2,column_1011,0.04466991685074806
column_539,column_1137,0.04466831657766361
column_430,column_458,0.04465820887103507
column_399,column_1097,0.044642821361935654
column_352,column_555,0.04463438787461468
column_178,column_1137,0.044618826259570345
column_1222,column_1437,0.04460910056599904
column_2,column_1008,0.044591957739350055
column_1400,column_1462,0.044585082870893744
column_2,column_924,0.04458238251265401
column_1436,column_1471,0.04457119674663475
column_1109,column_1292,0.044559593405076224
column_524,column_1279,0.04455577501641496
column_1292,column_1400,0.04454688523744452
column_1044,column_1383,0.044511525685546845
column_1208,column_1493,0.04450750197075801
column_1051,column_1456,0.04449833369804536
column_849,column_1437,0.044496150324639126
column_53,column_1559,0.04449503191484253
column_2,column_1169,0.044492598223618174
column_1360,column_1463,0.044487929157298725
column_1137,column_1471,0.04447718036399926
column_75,column_1435,0.044472901395872635
column_108,column_193,0.04446888027907461
column_3,column_1353,0.044467307554044454
column_1345,column_1527,0.04445719889978252
column_574,column_656,0.044446410780975776
column_524,column_1264,0.04440560546678389
column_22,column_1533,0.04439542676007328
column_421,column_1395,0.0443942876876219
column_588,column_1044,0.04438757789802452
column_232,column_393,0.04438633088825169
column_1053,column_1241,0.04436938724972018
column_71,column_1489,0.04436339634277818
column_739,column_1437,0.044358839085293034
column_1019,column_1244,0.044350195633811214
column_193,column_1538,0.04434985097376207
column_3,column_532,0.04432468466324937
column_242,column_1030,0.04431809816023148
column_319,column_1463,0.04431338601056597
column_65,column_1292,0.04430766972026516
column_603,column_1352,0.044299700075936796
column_1090,column_1292,0.044290043644092156
column_465,column_1470,0.04427527883994461
column_1254,column_1363,0.04425545476287222
column_4,column_559,0.04425523572856918
column_829,column_1559,0.044251101200494226
column_1,column_496,0.04424396097155107
column_1400,column_1453,0.04423889383763524
column_1484,column_1532,0.04423033590705966
column_969,column_1230,0.044224043270291474
column_999,column_1455,0.04421996209467316
column_628,column_1109,0.04420422195092945
column_501,column_963,0.04418672996923985
column_1296,column_1542,0.04418363012671766
column_2,column_524,0.044157817301518965
column_2,column_1015,0.044146886387312435
column_13,column_1279,0.04411652499344509
column_27,column_188,0.04408209286474774
column_236,column_1515,0.04407849059917126
column_298,column_1253,0.044073583618080794
column_430,column_1144,0.04406263676240323
column_1023,column_1480,0.04405924237936979
column_421,column_963,0.04405213259586188
column_603,column_999,0.0440459135077123
column_3,column_66,0.044040528625305365
column_318,column_549,0.04401167470220849
column_1528,column_1556,0.043997252336005335
column_3,column_484,0.04397944327737474
column_44,column_549,0.043971273033406554
column_552,column_1244,0.0439631841207968
column_160,column_1279,0.04396175173633969
column_1,column_1334,0.04396119732339294
column_1,column_664,0.04396079157688381
column_2,column_393,0.04395496536194716
column_466,column_1244,0.043947356448556685
column_526,column_1241,0.043936969508538495
column_1016,column_1484,0.04393070064565856
column_9,column_1528,0.04393030162106586
column_187,column_1244,0.0438976773917512
column_1368,column_1383,0.04388669624598631
column_603,column_1078,0.04388570965607721
column_148,column_1498,0.043873462307436106
column_65,column_1363,0.04387005925150913
column_1279,column_1530,0.043866364803974295
column_1345,column_1442,0.04386492309805439
column_951,column_1440,0.043864033272570366
column_1292,column_1395,0.04385233725353922
column_1279,column_1455,0.04381525010213734
column_19,column_983,0.04380228881511908
column_509,column_1144,0.04379230561453698
column_706,column_1137,0.04374187065144379
column_68,column_1435,0.04373708182640756
column_352,column_521,0.043722506332506385
column_1125,column_1254,0.043688324505737126
column_948,column_1456,0.04367555092810248
column_1161,column_1241,0.043665845696904786
column_251,column_1530,0.043665820744655685
column_13,column_1476,0.04366073179749145
column_628,column_1395,0.04365890507808107
column_1140,column_1484,0.04360168142198944
column_94,column_1183,0.04357153689638343
column_3,column_802,0.043558327542375444
column_178,column_1465,0.043552753309796514
column_2,column_1468,0.04355113531883689
column_200,column_1559,0.04354886523879962
column_28,column_1137,0.043534206658610436
column_2,column_187,0.043514891587005264
column_1090,column_1430,0.043489974401290904
column_2,column_626,0.043482239389938615
column_4,column_33,0.043462541772351884
column_430,column_1044,0.04345996773646586
column_173,column_1026,0.043447902295614585
column_235,column_521,0.04344167398165514
column_31,column_188,0.04343384263182274
column_187,column_1254,0.04343250730476676
column_65,column_68,0.04342842415952245
column_1469,column_1484,0.043428297957916306
column_1144,column_1532,0.04342204311520315
column_501,column_1559,0.043408461377162394
column_89,column_524,0.04339412706021962
column_2,column_1494,0.043388511264481025
column_188,column_1477,0.043377955652874126
column_232,column_555,0.043360061870248726
column_1,column_1117,0.04335032149611795
column_178,column_1241,0.04333999339542458
column_43,column_1279,0.04333992313297829
column_3,column_1422,0.04333643122846574
column_2,column_802,0.043330090701476885
column_3,column_997,0.04330905953535178
column_1044,column_1436,0.043282783397542914
column_173,column_603,0.043276993043267535
column_188,column_1222,0.04327682980339665
column_44,column_193,0.043273584225097646
column_121,column_1515,0.043261945712236925
column_3,column_1541,0.04324129188678966
column_378,column_1493,0.04323895610583016
column_146,column_466,0.043237824802519545
column_1030,column_1075,0.043217226027836696
column_188,column_686,0.04321432773309073
column_1,column_103,0.04320810158093069
column_1010,column_1254,0.04320341414374418
column_1051,column_1436,0.043188316481755876
column_1154,column_1254,0.04318486656175415
column_35,column_1244,0.04317978709102506
column_984,column_1430,0.04317934190441968
column_188,column_521,0.04317651765196173
column_1137,column_1400,0.04317537286204728
column_1254,column_1523,0.04316310288119749
column_1155,column_1292,0.04315782419927829
column_496,column_1368,0.043152470473821376
column_45,column_1468,0.04312675199282263
column_628,column_1155,0.04312399036139588
column_17,column_188,0.04311530801634341
column_2,column_1204,0.0430964355680312
column_71,column_1435,0.04308954428646309
column_10,column_1416,0.043067501293463054
column_1463,column_1533,0.04306286442073445
column_1296,column_1555,0.04306275762424645
column_509,column_1154,0.04302764142496051
column_521,column_1292,0.04302056831409492
column_603,column_1345,0.043018089879534024
column_188,column_1471,0.043012634329050795
column_3,column_974,0.04300895069926804
column_3,column_41,0.04299205445467981
column_416,column_1241,0.042991051648437174
column_521,column_885,0.04298401093190265
column_65,column_75,0.04298263988377516
column_735,column_1244,0.04298238816186973
column_1248,column_1514,0.04298076345639539
column_810,column_1480,0.04297304302645407
column_10,column_1556,0.042943201376936316
column_963,column_1484,0.0429369573840487
column_1016,column_1383,0.04293451160719633
column_539,column_1241,0.042928144388261966
column_1075,column_1255,0.042927431878367533
column_3,column_182,0.042907872738813545
column_3,column_213,0.04287685092024968
column_1,column_466,0.042863790691816374
column_555,column_1515,0.04286032132801696
column_430,column_1368,0.04284989951557555
column_1353,column_1437,0.042846899461090895
column_1,column_1058,0.0428438478544678
column_1125,column_1456,0.042819440621536246
column_549,column_1527,0.042804399776426444
column_701,column_982,0.04280381323675341
column_948,column_1123,0.04277585764829188
column_4,column_214,0.04274841112099963
column_247,column_549,0.042723272271662616
column_1,column_196,0.042699975686476876
column_367,column_998,0.04268700635288042
column_1368,column_1436,0.04267520239742257
column_421,column_885,0.04265916441967153
column_581,column_1533,0.04265522949308995
column_141,column_982,0.04265448123943758
column_2,column_416,0.04265023424444479
column_1,column_1068,0.04264895347003732
column_119,column_1459,0.04263607716583039
column_3,column_1075,0.04263530907318321
column_75,column_1064,0.042631343747377905
column_565,column_1264,0.04262188020889543
column_421,column_969,0.042616110042007
column_1140,column_1383,0.04261295334679995
column_382,column_1463,0.04261113738040449
column_1144,column_1254,0.042608943283831344
column_628,column_1048,0.04259910961928347
column_148,column_1559,0.042582516995160004
column_1044,column_1456,0.04256828756750238
column_282,column_1478,0.04255071388986374
column_1001,column_1279,0.04254983368101348
column_13,column_1137,0.04254080479367715
column_65,column_378,0.042532575452181975
column_521,column_1501,0.04250273745282463
column_3,column_1050,0.042502282131137124
column_43,column_1522,0.04249313432208877
column_458,column_1103,0.042488695276863456
column_1279,column_1292,0.042482965482052944
column_2,column_12,0.04246900702266187
column_3,column_1208,0.04244512927307275
column_108,column_1137,0.042422828313294504
column_948,column_1488,0.04240798926450185
column_1,column_1336,0.04238821495694547
column_193,column_260,0.0423352441867176
column_507,column_1523,0.04232090463225226
column_1222,column_1471,0.04230238368308256
column_236,column_1548,0.04229249219427609
column_1383,column_1395,0.04228923388814342
column_28,column_1241,0.04228646038519512
column_1520,column_1559,0.042284635179981
column_2,column_285,0.04228032877675621
column_188,column_1144,0.042275290198701986
column_4,column_571,0.04226889193311262
column_1082,column_1480,0.042237582732013376
column_969,column_1442,0.04223291369503067
column_550,column_1503,0.04221932705007477
column_347,column_1053,0.0421742238912206
column_148,column_1051,0.042173791205252026
column_496,column_1044,0.04216957564130356
column_347,column_479,0.042169485775961635
column_68,column_521,0.04216686411458257
column_657,column_1484,0.04215763485958694
column_1,column_1254,0.04213685891678872
column_1,column_109,0.04212535350285335
column_196,column_1352,0.042104337630256033
column_1241,column_1471,0.04208950732444069
column_65,column_951,0.04207809301018806
column_4,column_1336,0.04206636063572869
column_193,column_247,0.04204538539548262
column_68,column_1064,0.042040334152764126
column_662,column_1533,0.04203346850453124
column_1044,column_1254,0.04202615722671099
column_3,column_1254,0.042010579559867485
column_188,column_203,0.04199683559081484
column_57,column_1244,0.04197993244815166
column_1368,column_1456,0.04197073628490299
column_963,column_1383,0.041963302840363745
column_1061,column_1533,0.041958297460302094
column_89,column_466,0.04195072216106328
column_266,column_421,0.04194721547303189
column_181,column_1437,0.041927483615569444
column_430,column_1016,0.041920209664607175
column_1,column_623,0.04191876568670436
column_71,column_1248,0.04188590179751769
column_74,column_1181,0.041876870457460455
column_2,column_1517,0.04187628465851737
column_4,column_36,0.041872626092195095
column_1,column_187,0.041862406630648524
column_474,column_1352,0.04183940310824987
column_1,column_893,0.041831938093628646
column_1,column_735,0.04181901871866587
column_3,column_369,0.04181200390902656
column_1383,column_1515,0.041777132878433994
column_2,column_195,0.041764382757154994
column_1016,column_1436,0.04174930285027232
column_48,column_1279,0.04174548993511469
column_1137,column_1161,0.04174270850344758
column_75,column_521,0.0417340295058294
column_30,column_193,0.04172926903270233
column_1437,column_1519,0.04171866093031531
column_3,column_363,0.04170395132990057
column_182,column_1436,0.04170153278091906
column_951,column_1515,0.04169694102629538
column_40,column_583,0.0416927782173817
column_173,column_1530,0.0416894950979704
column_146,column_1238,0.041664124323265966
column_1241,column_1545,0.04165980308746251
column_4,column_1503,0.04165879486512651
column_1,column_1463,0.04165491635540202
column_121,column_418,0.041637192594215534
column_232,column_583,0.04162174693474489
column_65,column_1208,0.041619047304466764
column_430,column_1140,0.04160624802417843
column_3,column_119,0.04160288075568507
column_924,column_1140,0.04160099132090498
column_178,column_1559,0.041594579500135606
column_421,column_1264,0.041587142945755655
column_1,column_949,0.04158344037149834
column_2,column_466,0.04158132164125067
column_1244,column_1523,0.04157299630003782
column_549,column_1455,0.04156680988273531
column_1222,column_1484,0.04156649154924909
column_2,column_1192,0.041566218848202094
column_1222,column_1519,0.041563783065775
column_2,column_38,0.04154898447487197
column_1363,column_1455,0.04154450628922485
column_168,column_1516,0.04152923881628448
column_1,column_1237,0.04148602418126795
column_1044,column_1400,0.0414784223253436
column_260,column_549,0.041475734380545005
column_963,column_1437,0.04146991840790667
column_66,column_875,0.041465780313737766
column_1014,column_1363,0.041465124246574364
column_1,column_1198,0.04145783015871173
column_188,column_951,0.04145379443875812
column_539,column_1279,0.04145134619973807
column_1,column_192,0.04144436532008865
column_412,column_1137,0.04144170017619611
column_12,column_549,0.0414388162337202
column_1140,column_1436,0.041436621217367825
column_1254,column_1368,0.04143621608534555
column_993,column_1279,0.04142384536682945
column_352,column_882,0.0413826964382332
column_1190,column_1542,0.04136683762083992
column_1345,column_1481,0.041349230949977354
column_25,column_501,0.04134844336708602
column_1,column_820,0.041345185621183944
column_3,column_5,0.04133707577329837
column_247,column_1435,0.041303827667494
column_378,column_521,0.041297039076241465
column_352,column_1044,0.04129455905392127
column_430,column_1395,0.041290176242494994
column_44,column_1137,0.04128252887325476
column_574,column_1230,0.041274064479089545
column_948,column_1484,0.04125577109857126
column_2,column_1506,0.04125086570495661
column_56,column_656,0.04124978474075836
column_1,column_1441,0.041229288107913244
column_146,column_421,0.04122424255978501
column_948,column_1352,0.04121896523777652
column_108,column_1241,0.04120693557058889
column_4,column_74,0.04119400862068584
column_1,column_1050,0.041191193124399665
column_2,column_302,0.041185446600402825
column_924,column_1016,0.04118041608006816
column_65,column_121,0.04115528511576736
column_1,column_1471,0.04110472498216213
column_1400,column_1495,0.04108507863197485
column_3,column_9,0.04107987327123055
column_1024,column_1559,0.0410760494679287
column_30,column_549,0.0410671539294869
column_1016,column_1456,0.041060121137542815
column_3,column_530,0.041039384254457224
column_229,column_1254,0.0410387458092803
column_193,column_1504,0.04102258943786245
column_10,column_574,0.04101261333550683
column_1,column_306,0.04098382814506231
column_430,column_1109,0.04097194511914762
column_1296,column_1556,0.040947071362023545
column_1183,column_1471,0.04094616749713739
column_148,column_1019,0.04094449185345242
column_1465,column_1559,0.04094229983449843
column_983,column_1279,0.04092605054632763
column_1167,column_1292,0.040904964817885296
column_458,column_603,0.04089651240335303
column_1368,column_1400,0.0408961699990924
column_127,column_188,0.04089406896181475
column_2,column_1118,0.040888716937086414
column_265,column_1484,0.04088532602197485
column_181,column_748,0.04087731004171404
column_347,column_421,0.04085843854801389
column_13,column_1241,0.040846219007687944
column_948,column_951,0.04083088045902974
column_963,column_1436,0.0408049043368271
column_12,column_193,0.04078130972273356
column_225,column_1206,0.04077218064747043
column_3,column_1498,0.0407691502500748
column_1,column_473,0.04076817282875186
column_1,column_952,0.04076805390174186
column_1140,column_1456,0.04075260113485948
column_3,column_43,0.04074846451439253
column_71,column_1527,0.040745778652219206
column_265,column_948,0.04073192402006872
column_188,column_400,0.04071772362298069
column_352,column_1368,0.040714887703789615
column_1345,column_1437,0.04070787296240063
column_2,column_1092,0.04070285614185081
column_4,column_347,0.04070028164915254
column_399,column_1534,0.04068847329264839
column_266,column_998,0.04068787602448226
column_65,column_236,0.04068664463465668
column_2,column_148,0.04066638539988678
column_1230,column_1429,0.04064855558146594
column_193,column_1455,0.040643180192405384
column_2,column_550,0.040637677994809135
column_473,column_1437,0.04062688200683573
column_2,column_460,0.0406251351940555
column_89,column_559,0.04059757657046325
column_521,column_1075,0.040594397316076024
column_28,column_1559,0.040583474995568865
column_574,column_1292,0.04056999658719315
column_253,column_1530,0.040555395271969
column_1110,column_1244,0.04055066125088852
column_425,column_1241,0.04054527547046821
column_1016,column_1254,0.040537198118148786
column_1196,column_1484,0.040534368693741475
column_583,column_1559,0.04052992000706369
column_10,column_1485,0.04051152176485939
column_1,column_1173,0.04049536888760983
column_35,column_421,0.04048965179203741
column_656,column_1468,0.040487673179753055
column_24,column_1061,0.040485265909010845
column_114,column_1204,0.04047652529495578
column_28,column_1173,0.04045906103699862
column_1,column_745,0.04044686150308119
column_84,column_574,0.04041377908429413
column_251,column_951,0.04038381309970797
column_146,column_1484,0.040380680210187196
column_4,column_1097,0.04037722635351435
column_242,column_1192,0.040359155946427465
column_603,column_1144,0.040351107140950075
column_2,column_32,0.04034881566334361
column_1244,column_1519,0.0403297474260253
column_546,column_1075,0.040322897245324195
column_1190,column_1555,0.040269958255872755
column_2,column_832,0.040265705544467886
column_1140,column_1254,0.04023359455029009
column_4,column_18,0.04022134645551419
column_509,column_1345,0.040215646314600055
column_318,column_1514,0.04021514079570865
column_65,column_1090,0.04021295477296825
column_41,column_1254,0.04021093223156233
column_1,column_490,0.0402065526025822
column_3,column_195,0.04020574396505357
column_1244,column_1383,0.04020485772354784
column_973,column_1363,0.04014290613394782
column_963,column_1456,0.04013131239783177
column_140,column_247,0.04012528531307324
column_3,column_1118,0.040120899674392
column_7,column_549,0.04011440172476438
column_247,column_1137,0.04011084054298067
column_44,column_1241,0.04009931857697672
column_1,column_1363,0.040091875633633915
column_53,column_1279,0.040090588943403484
column_3,column_478,0.04007738860765098
column_1,column_1443,0.04006800188027547
column_500,column_1244,0.04005703184861821
column_146,column_948,0.04002989702164085
column_2,column_457,0.04002688799993557
column_3,column_1133,0.04002182412134934
column_1,column_1272,0.04001846515108131
column_1016,column_1400,0.040008869104073655
column_1,column_510,0.039991270817428745
column_1,column_111,0.039988138305826815
column_3,column_1238,0.03998171635200797
column_924,column_1368,0.03996647037222495
column_146,column_1342,0.039962965769358906
column_235,column_1137,0.0399629287161943
column_416,column_1137,0.03996100173833758
column_2,column_1441,0.03995600600528185
column_1470,column_1480,0.03994653634128383
column_1254,column_1395,0.039927950457949696
column_875,column_1208,0.03991045350047453
column_378,column_1244,0.039907461012238916
column_999,column_1352,0.039893595315065734
column_650,column_1503,0.03988961124806458
column_955,column_1090,0.03988294447998335
column_3,column_283,0.039875808202408054
column_1047,column_1533,0.039854273971831854
column_1,column_662,0.039848483772186735
column_184,column_1383,0.03984740077713686
column_1,column_1383,0.03983412155530458
column_352,column_1016,0.03983151998742492
column_188,column_434,0.03982200488765996
column_574,column_1023,0.03980646372109167
column_521,column_1140,0.039799721730178206
column_603,column_1044,0.03979920275612486
column_251,column_1471,0.039783770174690924
column_2,column_1135,0.03978167361635657
column_412,column_1241,0.03977030666098575
column_101,column_1463,0.03975453818660052
column_623,column_969,0.03974743858415876
column_65,column_341,0.039734034402678815
column_2,column_319,0.039729752136553984
column_1292,column_1471,0.03971131159360022
column_1140,column_1400,0.039709222459266454
column_291,column_1480,0.039706233439758494
column_430,column_885,0.039676375249893404
column_969,column_999,0.03966505068312032
column_168,column_1536,0.03966335288682233
column_1010,column_1437,0.039658681090865365
column_1383,column_1484,0.039658635652377185
column_181,column_507,0.03965479343535139
column_43,column_1471,0.039652843356285015
column_4,column_1231,0.039646426857667096
column_1255,column_1542,0.03963549034307774
column_1244,column_1489,0.0396218674603407
column_963,column_1254,0.03962021826391478
column_1019,column_1383,0.0396151961519832
column_1,column_160,0.0396143020152745
column_1,column_421,0.039591547177861564
column_1144,column_1230,0.03956448900834833
column_539,column_1026,0.03954785722221248
column_89,column_1559,0.03954742544397276
column_352,column_1140,0.039533201599800526
column_174,column_1559,0.03953066896633832
column_265,column_1437,0.03948838570573358
column_951,column_1244,0.039481029268057084
column_7,column_193,0.039477909596958294
column_22,column_1534,0.039473321791316636
column_999,column_1501,0.039472112822919035
column_35,column_1484,0.039464660415849895
column_3,column_464,0.03944450095946801
column_188,column_893,0.03944183371747227
column_3,column_571,0.0394316669438978
column_188,column_524,0.03941535747997031
column_193,column_526,0.03940298215918675
column_656,column_1503,0.03939803840882375
column_193,column_546,0.03938771410710286
column_235,column_421,0.039364549053837454
column_381,column_1456,0.039363562551345536
column_585,column_1019,0.03936209919062845
column_576,column_1140,0.039335401020580675
column_89,column_748,0.03932496247886768
column_35,column_948,0.03931658876028615
column_1075,column_1167,0.039308012415652994
column_146,column_1383,0.03926950349421613
column_1061,column_1436,0.03926002245823761
column_1051,column_1484,0.0392527898221737
column_65,column_701,0.03924969151264209
column_1137,column_1545,0.03924723355949329
column_603,column_1368,0.039240522432993634
column_200,column_1279,0.039238080749819534
column_99,column_1538,0.03923120342705545
column_861,column_1514,0.03920029966862884
column_1294,column_1463,0.03919638540738437
column_526,column_574,0.039190272273467504
column_628,column_1144,0.039178526279196914
column_253,column_1241,0.03916880696950914
column_3,column_1438,0.039167692087781286
column_196,column_1137,0.0391645377740952
column_1,column_1507,0.039163386381539794
column_609,column_1329,0.03915369209451862
column_1,column_1015,0.039148492788241646
column_148,column_1482,0.03912948836880625
column_1279,column_1480,0.03911529343678375
column_963,column_1400,0.03910384042270813
column_3,column_21,0.03909437259042262
column_352,column_399,0.039080500253105284
column_603,column_1484,0.039065023387167885
column_227,column_1475,0.039064727687482176
column_188,column_1026,0.03905917554234278
column_64,column_501,0.03904230912135731
column_1345,column_1532,0.03904014000416271
column_265,column_430,0.03901420678152521
column_559,column_1279,0.03901249441672429
column_51,column_1483,0.03900858198811879
column_996,column_1254,0.03900434116444616
column_549,column_1351,0.03899107607693369
column_421,column_1292,0.03898296535348273
column_173,column_969,0.03897260803033825
column_555,column_1352,0.03896266718547598
column_247,column_1241,0.03896121233903679
column_509,column_969,0.038938497921649606
column_1,column_1524,0.038937400976595156
column_1430,column_1471,0.038931177670514155
column_352,column_963,0.038930503067470715
column_1470,column_1491,0.03893046944817627
column_347,column_1383,0.038921044892518075
column_4,column_378,0.038907072647240616
column_1,column_92,0.03890641270062318
column_12,column_1137,0.038904926094415614
column_574,column_1437,0.03889444312039995
column_3,column_75,0.03887059944452801
column_3,column_90,0.03887034333915879
column_1,column_375,0.038869903711539075
column_3,column_416,0.038866903136011474
column_265,column_1436,0.03885514761058644
column_1,column_393,0.03884525117098184
column_4,column_140,0.03883939235628808
column_3,column_264,0.038832965746153074
column_1241,column_1400,0.038826901894897126
column_576,column_1016,0.03882522105182707
column_2,column_252,0.03882280613719438
column_367,column_1440,0.0388014894133524
column_442,column_1430,0.03879134492261482
column_574,column_1514,0.03878632234043162
column_3,column_849,0.03877885164866918
column_146,column_1279,0.03876800719409805
column_65,column_1190,0.03875972227208104
column_24,column_549,0.0387459298539682
column_555,column_969,0.03873945570600941
column_574,column_1558,0.03871414770341832
column_193,column_1161,0.03870186679069028
column_430,column_1019,0.03867931103511904
column_66,column_1206,0.03865022841792929
column_421,column_1533,0.038646634363845675
column_951,column_1279,0.0386392387392028
column_71,column_1501,0.03863353061748594
column_68,column_1548,0.03863258545339347
column_285,column_1352,0.03863104811742381
column_104,column_121,0.038599038433814875
column_421,column_1363,0.03859794502067035
column_76,column_948,0.03859523283481139
column_341,column_521,0.0385797933451963
column_298,column_574,0.03856477857558813
column_3,column_225,0.03855764729595329
column_26,column_188,0.03854709732652538
column_2,column_1551,0.038528709567110846
column_1196,column_1436,0.038521617219115525
column_641,column_982,0.038515551740191147
column_218,column_232,0.03851095933411106
column_609,column_1559,0.03850943843151768
column_2,column_1489,0.038507166970736154
column_4,column_8,0.03850080614877592
column_44,column_1455,0.03849891931490297
column_44,column_1559,0.03848441505824975
column_2,column_1264,0.03844844871116053
column_1137,column_1255,0.038431379082668006
column_4,column_1430,0.038417260401612745
column_609,column_1471,0.038417110253497255
column_603,column_1016,0.038389143179714626
column_57,column_1484,0.03836803953790162
column_1279,column_1464,0.038367388707479126
column_3,column_653,0.0383668974304663
column_521,column_1422,0.03835672234103267
column_832,column_1484,0.038351479642611826
column_1244,column_1352,0.03834925543628472
column_3,column_1209,0.0383478013670316
column_146,column_430,0.03834178515790184
column_1,column_121,0.03833214443307082
column_347,column_1422,0.03830693393961596
column_1,column_980,0.03829584684136608
column_628,column_1154,0.038274154064651636
column_381,column_1436,0.03827274748247825
column_352,column_1050,0.038262026590117765
column_188,column_399,0.03825108692854258
column_367,column_1469,0.03824854940867708
column_10,column_1545,0.03822778897672511
column_235,column_948,0.03822408241080999
column_1075,column_1383,0.03821552499675005
column_265,column_1456,0.03821374151873724
column_574,column_1483,0.03821128130380468
column_68,column_421,0.03820938372646343
column_1190,column_1556,0.03819829053876843
column_3,column_1024,0.03817738472779604
column_236,column_1244,0.038175461213296534
column_24,column_193,0.03813115116411544
column_89,column_416,0.03812457366446807
column_1007,column_1437,0.03811626037687158
column_521,column_701,0.03810952021822251
column_4,column_1453,0.03810536602781912
column_603,column_1140,0.038101627481110345
column_193,column_1351,0.038097190291668054
column_235,column_1519,0.03808959875812473
column_861,column_1363,0.03807986716958079
column_173,column_555,0.038063171394898766
column_3,column_1431,0.03805971609594291
column_3,column_801,0.03802861765075051
column_1144,column_1292,0.038011256436660514
column_347,column_430,0.03800155868051086
column_1255,column_1463,0.03799573882255212
column_3,column_1231,0.037986298962399606
column_949,column_1208,0.037985401756269514
column_140,column_1137,0.037982598223838954
column_2,column_394,0.037977788273480334
column_485,column_1400,0.03797093053072605
column_188,column_1439,0.03795489938224008
column_3,column_1452,0.03795340915960172
column_318,column_643,0.03794805660941685
column_246,column_574,0.03792952171143687
column_4,column_111,0.03792330344601326
column_146,column_188,0.037917572012561705
column_425,column_1137,0.0379167621295521
column_2,column_355,0.03791233388104646
column_3,column_71,0.03790644728452467
column_1196,column_1456,0.037885716920914324
column_157,column_296,0.03787865230921373
column_3,column_479,0.037867463939584504
column_885,column_1400,0.037867341709345616
column_416,column_1019,0.037865010517363885
column_948,column_1292,0.037853553923641696
column_951,column_1559,0.037845128249739325
column_110,column_1255,0.03783853208252468
column_555,column_1345,0.03783545974483062
column_1465,column_1533,0.03783286881310293
column_146,column_1440,0.03782383846592468
column_75,column_421,0.03781717187947849
column_603,column_1395,0.037812179384853394
column_12,column_1241,0.03778986094731239
column_722,column_1503,0.03778940590941722
column_603,column_1244,0.03778785362307614
column_1,column_1556,0.0377862567142483
column_227,column_1504,0.03775676123010615
column_458,column_1274,0.03773071160204426
column_265,column_1254,0.037727068694992205
column_3,column_990,0.03771868270216343
column_3,column_1463,0.03770639221482064
column_609,column_1519,0.03769970550811142
column_352,column_885,0.03769948543766449
column_549,column_1161,0.03768919240458367
column_1,column_1040,0.03766568124108191
column_7,column_1137,0.037661496545205446
column_35,column_430,0.037658558016612095
column_574,column_1352,0.03765368791039789
column_13,column_1536,0.037651832605860136
column_3,column_996,0.03765178531163235
column_238,column_1241,0.037629085072896064
column_583,column_1516,0.03759959842529033
column_421,column_1515,0.03759262053673983
column_3,column_628,0.03758751642396894
column_1352,column_1534,0.03758098139700205
column_1279,column_1446,0.037542869319657425
column_849,column_1292,0.037541435401905035
column_196,column_1241,0.037540369588728306
column_1363,column_1501,0.03753554752459671
column_299,column_1437,0.03753262071134361
column_603,column_1109,0.037520753834834296
column_35,column_1436,0.03750502576487583
column_2,column_702,0.037485376122948055
column_948,column_1363,0.03747968836986309
column_178,column_1279,0.03747724447540843
column_969,column_1532,0.037464876985402885
column_478,column_1480,0.03744380660899274
column_4,column_458,0.03743846415360391
column_188,column_1351,0.037430678753624026
column_3,column_692,0.03742699499933228
column_378,column_421,0.03742119424728973
column_119,column_1465,0.037403352144107845
column_1019,column_1254,0.03740322166918751
column_282,column_1559,0.03739214330911308
column_951,column_1011,0.0373893233561886
column_319,column_1533,0.03738038728315441
column_662,column_1244,0.03736316136645887
column_1264,column_1364,0.037351725413780706
